,name,team,position,matchup,over_line,under_line,over_cost,under_cost,over_cost_USA,under_cost_USA,date
1762,Spencer Strider,ATL,SP,SF at ATL,6.5,7.5,0.5901639344262295,0.6,(-144),(-150),2022-06-21
1763,Aaron Civale,TB,SP,CLE at MIN,3.5,3.5,0.5918367346938775,0.45871559633027525,(-145),(+118),2022-06-21
1764,Joe Ryan,MIN,SP,CLE at MIN,4.5,4.5,0.4608294930875576,0.5652173913043478,(+117),(-130),2022-06-21
1765,Kyle Gibson,STL,SP,PHI at TEX,4.5,5.5,0.5555555555555556,0.6153846153846154,(-125),(-160),2022-06-21
1766,Martin Perez,PIT,"SP,RP",PHI at TEX,4.5,4.5,0.5454545454545454,0.5,(-120),(EVEN),2022-06-21
1767,Kevin Gausman,TOR,SP,TOR at CWS,4.5,5.5,0.6078431372549019,0.6153846153846154,(-155),(-160),2022-06-21
1768,Dylan Cease,CWS,SP,TOR at CWS,6.5,7.5,0.6031746031746031,0.6,(-152),(-150),2022-06-21
1769,Jose Urquidy,HOU,"SP,RP",NYM at HOU,4.5,4.5,0.44642857142857145,0.6078431372549019,(+124),(-155),2022-06-21
1770,Jack Flaherty,DET,SP,STL at MIL,4.5,4.5,0.5283018867924528,0.5192307692307693,(-112),(-108),2022-06-21
1771,Reid Detmers,LAA,SP,KC at LAA,3.5,4.5,0.5934959349593496,0.6296296296296297,(-146),(-170),2022-06-21
1772,James Kaprielian,FA,SP,SEA at OAK,3.5,4.5,0.6240601503759399,0.6153846153846154,(-166),(-160),2022-06-21
1773,Marco Gonzales,PIT,SP,SEA at OAK,3.5,3.5,0.5454545454545454,0.46296296296296297,(-120),(+116),2022-06-21
1774,Zac Gallen,ARI,SP,ARI at SD,4.5,4.5,0.588477366255144,0.4444444444444444,(-143),(+125),2022-06-21
1775,Sean Manaea,NYM,"SP,RP",ARI at SD,5.5,6.5,0.6078431372549019,0.5967741935483871,(-155),(-148),2022-06-21
1776,Ross Stripling,OAK,"SP,RP",TOR at CWS,3.5,3.5,0.47619047619047616,0.5614035087719298,(+110),(-128),2022-06-22
1777,Lucas Giolito,BOS,SP,TOR at CWS,5.5,6.5,0.5918367346938775,0.5867768595041323,(-145),(-142),2022-06-22
1778,Luis Garcia P,HOU,SP,NYM at HOU,5.5,5.5,0.4878048780487805,0.4484304932735426,(+105),(+123),2022-06-22
1779,Carlos Carrasco,CLE,SP,NYM at HOU,4.5,4.5,0.5454545454545454,0.46511627906976744,(-120),(+115),2022-06-22
1780,Jonathan Gray,TEX,SP,PHI at TEX,5.5,6.5,0.6,0.609375,(-150),(-156),2022-06-22
1781,Zack Wheeler,PHI,SP,PHI at TEX,6.5,6.5,0.5555555555555556,0.5,(-125),(EVEN),2022-06-22
1782,Michael Clevinger,FA,SP,ARI at SD,4.5,4.5,0.5121951219512195,0.504950495049505,(-105),(-102),2022-06-22
1783,Madison Bumgarner,FA,SP,ARI at SD,4.5,4.5,0.4830917874396135,0.5454545454545454,(+107),(-120),2022-06-22
1784,Chad Kuhl,CWS,"RP,SP",COL at MIA,4.5,4.5,0.45454545454545453,0.5901639344262295,(+120),(-144),2022-06-22
1785,Pablo Lopez,MIN,SP,COL at MIA,5.5,5.5,0.6,0.4444444444444444,(-150),(+125),2022-06-22
1786,Luis Castillo,SEA,SP,LAD at CIN,5.5,5.5,0.5238095238095238,0.5652173913043478,(-110),(-130),2022-06-22
1787,Tyler Anderson,LAA,SP,LAD at CIN,4.5,4.5,0.5833333333333334,0.4716981132075472,(-140),(+112),2022-06-22
1788,Keegan Thompson,CHC,RP,CHC at PIT,4.5,4.5,0.45871559633027525,0.574468085106383,(+118),(-135),2022-06-22
1789,Tyler Wells,BAL,SP,WSH at BAL,3.5,3.5,0.4444444444444444,0.6363636363636364,(+125),(-175),2022-06-22
1790,Patrick Corbin,WSH,SP,WSH at BAL,3.5,3.5,0.5967741935483871,0.43103448275862066,(-148),(+132),2022-06-22
1791,Shane Baz,TB,SP,NYY at TB,5.5,5.5,0.46511627906976744,0.5833333333333334,(+115),(-140),2022-06-22
1792,Jordan Montgomery,FA,SP,NYY at TB,4.5,4.5,0.5780590717299579,0.47619047619047616,(-137),(+110),2022-06-22
1793,Michael Wacha,KC,SP,DET at BOS,4.5,4.5,0.4807692307692308,0.5575221238938053,(+108),(-126),2022-06-22
1794,Tarik Skubal,DET,SP,DET at BOS,5.5,5.5,0.5454545454545454,0.49019607843137253,(-120),(+104),2022-06-22
1795,Charlie Morton,ATL,SP,SF at ATL,5.5,6.5,0.5780590717299579,0.5412844036697247,(-137),(-118),2022-06-22
1796,Carlos Rodon,NYY,SP,SF at ATL,7.5,7.5,0.5121951219512195,0.5283018867924528,(-105),(-112),2022-06-22
1797,Sonny Gray,STL,SP,CLE at MIN,4.5,4.5,0.43478260869565216,0.576271186440678,(+130),(-136),2022-06-22
1798,Triston Mckenzie P,CLE,SP,CLE at MIN,5.5,5.5,0.4878048780487805,0.5575221238938053,(+105),(-126),2022-06-22
1799,Adam Wainwright,FA,SP,STL at MIL,4.5,4.5,0.5454545454545454,0.49019607843137253,(-120),(+104),2022-06-22
1800,Eric Lauer,FA,SP,STL at MIL,4.5,5.5,0.6153846153846154,0.5934959349593496,(-160),(-146),2022-06-22
1801,Paul Blackburn,OAK,SP,SEA at OAK,3.5,3.5,0.6226415094339622,0.43478260869565216,(-165),(+130),2022-06-22
1802,George Kirby,SEA,SP,SEA at OAK,4.5,4.5,0.609375,0.425531914893617,(-156),(+135),2022-06-22
1803,Daniel Lynch,KC,SP,KC at LAA,5.5,5.5,0.4484304932735426,0.5412844036697247,(+123),(-118),2022-06-22
1804,Shohei Ohtani,LAD,"DH,SP",KC at LAA,6.5,6.5,0.46511627906976744,0.5867768595041323,(+115),(-142),2022-06-22
1805,Framber Valdez,HOU,SP,HOU at NYY,5.5,5.5,0.46296296296296297,0.5918367346938775,(+116),(-145),2022-06-23
1806,Jameson Taillon,CHC,SP,HOU at NYY,4.5,4.5,0.45454545454545453,0.5798319327731093,(+120),(-138),2022-06-23
1807,Johnny Cueto,FA,SP,BAL at CWS,4.5,4.5,0.5,0.5283018867924528,(EVEN),(-112),2022-06-23
1808,Dean Kremer,BAL,SP,BAL at CWS,3.5,3.5,0.4878048780487805,0.5238095238095238,(+105),(-110),2022-06-23
1809,Ranger Suarez,PHI,SP,PHI at SD,4.5,4.5,0.46511627906976744,0.5575221238938053,(+115),(-126),2022-06-23
1810,Joe Musgrove,SD,SP,PHI at SD,6.5,6.5,0.47619047619047616,0.5726495726495726,(+110),(-134),2022-06-23
1811,Sandy Alcantara,MIA,SP,NYM at MIA,5.5,6.5,0.6078431372549019,0.5833333333333334,(-155),(-140),2022-06-24
1812,Taijuan Walker,PHI,SP,NYM at MIA,4.5,5.5,0.5454545454545454,0.6212121212121212,(-120),(-164),2022-06-24
1813,Luis Severino,NYM,SP,HOU at NYY,5.5,5.5,0.5348837209302325,0.49019607843137253,(-115),(+104),2022-06-24
1814,Justin Verlander,HOU,SP,HOU at NYY,5.5,6.5,0.5833333333333334,0.5833333333333334,(-140),(-140),2022-06-24
1815,Jeffrey Springs,TB,SP,PIT at TB,6.5,6.5,0.45454545454545453,0.5575221238938053,(+120),(-126),2022-06-24
1816,Mitch Keller,PIT,SP,PIT at TB,4.5,5.5,0.5555555555555556,0.6124031007751938,(-125),(-158),2022-06-24
1817,Cal Quantrill,COL,SP,BOS at CLE,4.5,4.5,0.43478260869565216,0.5652173913043478,(+130),(-130),2022-06-24
1818,Nick Pivetta,BOS,"SP,RP",BOS at CLE,4.5,4.5,0.6,0.45454545454545453,(-150),(+120),2022-06-24
1819,Julio Urias,FA,SP,LAD at ATL,5.5,5.5,0.4878048780487805,0.5348837209302325,(+105),(-115),2022-06-24
1820,Ian Anderson,ATL,SP,LAD at ATL,4.5,4.5,0.4716981132075472,0.5652173913043478,(+112),(-130),2022-06-24
1821,Dane Dunning,TEX,"SP,RP",WSH at TEX,4.5,4.5,0.45454545454545453,0.5833333333333334,(+120),(-140),2022-06-24
1822,Paolo Espino,TOR,"SP,RP",WSH at TEX,3.5,3.5,0.5283018867924528,0.4807692307692308,(-112),(+108),2022-06-24
1823,Alek Manoah P,TOR,SP,TOR at MIL,5.5,5.5,0.574468085106383,0.44642857142857145,(-135),(+124),2022-06-24
1824,Adrian Houser,NYM,SP,TOR at MIL,3.5,3.5,0.5652173913043478,0.45454545454545453,(-130),(+120),2022-06-24
1825,Zack Greinke,FA,SP,OAK at KC,2.5,3.5,0.5238095238095238,0.6212121212121212,(-110),(-164),2022-06-24
1826,Cole Irvin,BAL,"SP,RP",OAK at KC,3.5,3.5,0.5,0.5614035087719298,(EVEN),(-128),2022-06-24
1827,Kyle Bradish,BAL,SP,BAL at CWS,5.5,5.5,0.5283018867924528,0.5283018867924528,(-112),(-112),2022-06-24
1828,Michael Kopech,CWS,SP,BAL at CWS,5.5,5.5,0.5833333333333334,0.46296296296296297,(-140),(+116),2022-06-24
1829,Dylan Bundy,FA,SP,COL at MIN,3.5,4.5,0.588477366255144,0.6,(-143),(-150),2022-06-24
1830,German Marquez,COL,SP,COL at MIN,4.5,5.5,0.5327102803738317,0.6226415094339622,(-114),(-165),2022-06-24
1831,Kyle Hendricks,CHC,SP,CHC at STL,3.5,3.5,0.43478260869565216,0.5370370370370371,(+130),(-116),2022-06-24
1832,Chris Flexen,CWS,"SP,RP",SEA at LAA,4.5,4.5,0.5238095238095238,0.4878048780487805,(-110),(+105),2022-06-24
1833,Michael Lorenzen,FA,"RP,SP",SEA at LAA,4.5,4.5,0.4444444444444444,0.5192307692307693,(+125),(-108),2022-06-24
1834,Aaron Nola,PHI,SP,PHI at SD,5.5,6.5,0.6153846153846154,0.5633187772925764,(-160),(-129),2022-06-24
1835,Mackenzie Gore,WSH,SP,PHI at SD,5.5,5.5,0.5121951219512195,0.5,(-105),(EVEN),2022-06-24
1836,Merrill Kelly,ARI,SP,DET at ARI,5.5,5.5,0.45454545454545453,0.5689655172413793,(+120),(-132),2022-06-24
1837,Alex Cobb,SF,SP,CIN at SF,4.5,4.5,0.46511627906976744,0.5594713656387665,(+115),(-127),2022-06-24
1838,Graham Ashcraft,CIN,SP,CIN at SF,3.5,3.5,0.5454545454545454,0.45454545454545453,(-120),(+120),2022-06-24
1839,Cristian Javier,HOU,SP,HOU at NYY,4.5,5.5,0.5934959349593496,0.6138996138996139,(-146),(-159),2022-06-25
1840,Gerrit Cole,NYY,SP,HOU at NYY,6.5,7.5,0.609375,0.5454545454545454,(-156),(-120),2022-06-25
1841,Corey Kluber,FA,"RP,SP",PIT at TB,5.5,5.5,0.5327102803738317,0.5,(-114),(EVEN),2022-06-25
1842,Jonathan Brubaker,PIT,SP,PIT at TB,5.5,5.5,0.45454545454545453,0.576271186440678,(+120),(-136),2022-06-25
1843,Lance Lynn,STL,SP,BAL at CWS,5.5,6.5,0.5575221238938053,0.5726495726495726,(-126),(-134),2022-06-25
1844,Miles Mikolas,STL,SP,CHC at STL,4.5,5.5,0.5934959349593496,0.5967741935483871,(-146),(-148),2022-06-25
1845,Josiah Gray,WSH,SP,WSH at TEX,5.5,5.5,0.5238095238095238,0.5,(-110),(EVEN),2022-06-25
1846,Brad Keller,FA,"SP,RP",OAK at KC,3.5,3.5,0.5412844036697247,0.45045045045045046,(-118),(+122),2022-06-25
1847,Chris Bassitt,TOR,SP,NYM at MIA,5.5,5.5,0.5238095238095238,0.45045045045045046,(-110),(+122),2022-06-25
1848,Trevor Rogers,MIA,SP,NYM at MIA,4.5,5.5,0.6108949416342413,0.5575221238938053,(-157),(-126),2022-06-25
1849,Yusei Kikuchi,TOR,SP,TOR at MIL,5.5,5.5,0.46296296296296297,0.5652173913043478,(+116),(-130),2022-06-25
1850,Corbin Burnes,BAL,SP,TOR at MIL,7.5,8.5,0.5238095238095238,0.574468085106383,(-110),(-135),2022-06-25
1851,Shane Bieber,CLE,SP,BOS at CLE,7.5,7.5,0.4716981132075472,0.5370370370370371,(+112),(-116),2022-06-25
1852,Max Fried,ATL,SP,LAD at ATL,5.5,5.5,0.5348837209302325,0.4807692307692308,(-115),(+108),2022-06-25
1853,Christopher Archer,FA,SP,COL at MIN,3.5,4.5,0.5348837209302325,0.6212121212121212,(-115),(-164),2022-06-25
1854,Antonio Senzatela,COL,SP,COL at MIN,3.5,3.5,0.425531914893617,0.6296296296296297,(+135),(-170),2022-06-25
1855,Logan Webb,SF,SP,CIN at SF,5.5,5.5,0.4484304932735426,0.4672897196261682,(+123),(+114),2022-06-25
1856,Mike Minor,FA,SP,CIN at SF,4.5,4.5,0.5454545454545454,0.4424778761061947,(-120),(+126),2022-06-25
1857,Logan Gilbert,SEA,SP,SEA at LAA,6.5,6.5,0.4716981132075472,0.5327102803738317,(+112),(-114),2022-06-25
1858,Patrick Sandoval,LAA,SP,SEA at LAA,5.5,6.5,0.5833333333333334,0.5815899581589958,(-140),(-139),2022-06-25
1859,Zach Davies,FA,SP,DET at ARI,4.5,4.5,0.5283018867924528,0.5348837209302325,(-112),(-115),2022-06-25
1860,Blake Snell,FA,SP,PHI at SD,5.5,6.5,0.6153846153846154,0.5305164319248826,(-160),(-113),2022-06-25
1861,Zach Eflin,TB,SP,PHI at SD,3.5,4.5,0.6031746031746031,0.5454545454545454,(-152),(-120),2022-06-25
1862,David Peterson,NYM,"SP,RP",NYM at MIA,4.5,4.5,0.5,0.45871559633027525,(EVEN),(+118),2022-06-26
1863,Daniel Castano,FA,"RP,SP",NYM at MIA,3.5,3.5,0.46511627906976744,0.5412844036697247,(+115),(-118),2022-06-26
1864,Nestor Cortes,NYY,SP,HOU at NYY,4.5,4.5,0.5454545454545454,0.4854368932038835,(-120),(+106),2022-06-26
1865,Jose Urquidy,HOU,"SP,RP",HOU at NYY,4.5,4.5,0.4878048780487805,0.5614035087719298,(+105),(-128),2022-06-26
1866,Roansy Contreras,PIT,"SP,RP",PIT at TB,4.5,5.5,0.6226415094339622,0.5850622406639004,(-165),(-141),2022-06-26
1867,Shane Mcclanahan,TB,SP,PIT at TB,7.5,8.5,0.6,0.5934959349593496,(-150),(-146),2022-06-26
1868,Rich Hill,FA,"RP,SP",BOS at CLE,3.5,4.5,0.6138996138996139,0.46296296296296297,(-159),(+116),2022-06-26
1869,Aaron Civale,TB,SP,BOS at CLE,4.5,4.5,0.5633187772925764,0.4807692307692308,(-129),(+108),2022-06-26
1870,Brady Singer,KC,SP,OAK at KC,4.5,4.5,0.5348837209302325,0.46296296296296297,(-115),(+116),2022-06-26
1871,James Kaprielian,FA,SP,OAK at KC,3.5,3.5,0.5475113122171946,0.5,(-121),(EVEN),2022-06-26
1872,Chi Chi Gonzalez,FA,"RP,SP",TOR at MIL,2.5,2.5,0.6153846153846154,0.45454545454545453,(-160),(+120),2022-06-26
1873,Jose Berrios,TOR,SP,TOR at MIL,5.5,5.5,0.5,0.4424778761061947,(EVEN),(+126),2022-06-26
1874,Joe Ryan,MIN,SP,COL at MIN,5.5,5.5,0.4484304932735426,0.5495495495495496,(+123),(-122),2022-06-26
1875,Ryan Feltner,COL,SP,COL at MIN,4.5,4.5,0.5652173913043478,0.47619047619047616,(-130),(+110),2022-06-26
1876,Jordan Lyles,KC,SP,BAL at CWS,3.5,4.5,0.6226415094339622,0.5614035087719298,(-165),(-128),2022-06-26
1877,Dylan Cease,CWS,SP,BAL at CWS,7.5,8.5,0.5073891625615764,0.5652173913043478,(-103),(-130),2022-06-26
1878,Jack Flaherty,DET,SP,CHC at STL,5.5,5.5,0.5121951219512195,0.4807692307692308,(-105),(+108),2022-06-26
1879,Anthony Desclafani,MIN,SP,CIN at SF,3.5,4.5,0.5850622406639004,0.5652173913043478,(-141),(-130),2022-06-26
1880,Tyler Mahle,TEX,SP,CIN at SF,5.5,6.5,0.5555555555555556,0.609375,(-125),(-156),2022-06-26
1881,Jose Suarez,LAA,SP,SEA at LAA,5.5,5.5,0.47619047619047616,0.574468085106383,(+110),(-135),2022-06-26
1882,Marco Gonzales,PIT,SP,SEA at LAA,3.5,3.5,0.5614035087719298,0.4878048780487805,(-128),(+105),2022-06-26
1883,Dallas Keuchel,FA,SP,DET at ARI,3.5,3.5,0.4424778761061947,0.6,(+126),(-150),2022-06-26
1884,Yu Darvish,SD,SP,PHI at SD,5.5,6.5,0.6,0.5934959349593496,(-150),(-146),2022-06-26
1885,Kyle Gibson,STL,SP,PHI at SD,4.5,4.5,0.5348837209302325,0.5145631067961165,(-115),(-106),2022-06-26
1886,Anthony Gonsolin,LAD,SP,LAD at ATL,4.5,5.5,0.6153846153846154,0.5121951219512195,(-160),(-105),2022-06-26
1887,Spencer Strider,ATL,SP,LAD at ATL,5.5,6.5,0.5192307692307693,0.5121951219512195,(-108),(-105),2022-06-26
1888,Jordan Montgomery,FA,SP,OAK at NYY,4.5,5.5,0.6226415094339622,0.5967741935483871,(-165),(-148),2022-06-27
1889,Paul Blackburn,OAK,SP,OAK at NYY,3.5,3.5,0.5689655172413793,0.4716981132075472,(-132),(+112),2022-06-27
1890,Erick Fedde,CWS,SP,PIT at WSH,4.5,4.5,0.4716981132075472,0.574468085106383,(+112),(-135),2022-06-27
1891,Kevin Gausman,TOR,SP,BOS at TOR,5.5,6.5,0.574468085106383,0.5934959349593496,(-135),(-146),2022-06-27
1892,Triston Mckenzie P,CLE,SP,MIN at CLE,5.5,5.5,0.46511627906976744,0.5555555555555556,(+115),(-125),2022-06-27
1893,Sonny Gray,STL,SP,MIN at CLE,4.5,4.5,0.45454545454545453,0.5867768595041323,(+120),(-142),2022-06-27
1894,Pablo Lopez,MIN,SP,MIA at STL,4.5,5.5,0.6183206106870229,0.5689655172413793,(-162),(-132),2022-06-27
1895,Adam Wainwright,FA,SP,MIA at STL,4.5,4.5,0.5238095238095238,0.5121951219512195,(-110),(-105),2022-06-27
1896,Kris Bubic,KC,SP,TEX at KC,3.5,4.5,0.6363636363636364,0.5726495726495726,(-175),(-134),2022-06-27
1897,Martin Perez,PIT,"SP,RP",TEX at KC,4.5,4.5,0.4444444444444444,0.5833333333333334,(+125),(-140),2022-06-27
1898,Chad Kuhl,CWS,"RP,SP",LAD at COL,3.5,3.5,0.5412844036697247,0.5,(-118),(EVEN),2022-06-27
1899,Tyler Anderson,LAA,SP,LAD at COL,3.5,3.5,0.5614035087719298,0.49504950495049505,(-128),(+102),2022-06-27
1900,Noah Syndergaard,FA,SP,CWS at LAA,3.5,4.5,0.6153846153846154,0.5726495726495726,(-160),(-134),2022-06-27
1901,Lucas Giolito,BOS,SP,CWS at LAA,6.5,6.5,0.5555555555555556,0.49019607843137253,(-125),(+104),2022-06-27
1902,Tyler Wells,BAL,SP,BAL at SEA,3.5,4.5,0.6363636363636364,0.6240601503759399,(-175),(-166),2022-06-27
1903,George Kirby,SEA,SP,BAL at SEA,5.5,5.5,0.47619047619047616,0.5614035087719298,(+110),(-128),2022-06-27
1904,Zach Plesac,LAA,SP,MIN at CLE,4.5,4.5,0.4424778761061947,0.6153846153846154,(+126),(-160),2022-06-28
1905,Jose Quintana,NYM,SP,PIT at WSH,3.5,4.5,0.574468085106383,0.5901639344262295,(-135),(-144),2022-06-28
1906,Patrick Corbin,WSH,SP,PIT at WSH,4.5,5.5,0.6,0.6212121212121212,(-150),(-164),2022-06-28
1907,Jp Sears,OAK,SP,OAK at NYY,4.5,4.5,0.5238095238095238,0.5,(-110),(EVEN),2022-06-28
1908,Frankie Montas,CIN,"SP,RP",OAK at NYY,5.5,5.5,0.576271186440678,0.4716981132075472,(-136),(+112),2022-06-28
1909,Zack Wheeler,PHI,SP,ATL at PHI,6.5,7.5,0.588477366255144,0.5833333333333334,(-143),(-140),2022-06-28
1910,Charlie Morton,ATL,SP,ATL at PHI,6.5,6.5,0.5535714285714286,0.4878048780487805,(-124),(+105),2022-06-28
1911,Michael Wacha,KC,SP,BOS at TOR,3.5,3.5,0.5633187772925764,0.47619047619047616,(-129),(+110),2022-06-28
1912,Ross Stripling,OAK,"SP,RP",BOS at TOR,3.5,3.5,0.5121951219512195,0.5192307692307693,(-105),(-108),2022-06-28
1913,Brandon Woodruff,FA,SP,MIL at TB,5.5,5.5,0.5652173913043478,0.45871559633027525,(-130),(+118),2022-06-28
1914,Shane Baz,TB,SP,MIL at TB,5.5,5.5,0.46511627906976744,0.5652173913043478,(+115),(-130),2022-06-28
1915,Carlos Carrasco,CLE,SP,HOU at NYM,4.5,4.5,0.5073891625615764,0.5454545454545454,(-103),(-120),2022-06-28
1916,Framber Valdez,HOU,SP,HOU at NYM,4.5,5.5,0.5967741935483871,0.6153846153846154,(-148),(-160),2022-06-28
1917,Dakota Hudson,COL,"SP,RP",MIA at STL,3.5,3.5,0.5495495495495496,0.4854368932038835,(-122),(+106),2022-06-28
1918,Braxton Garrett,MIA,SP,MIA at STL,3.5,3.5,0.5412844036697247,0.5,(-118),(EVEN),2022-06-28
1919,Keegan Thompson,CHC,RP,CIN at CHC,3.5,3.5,0.5555555555555556,0.46511627906976744,(-125),(+115),2022-06-28
1920,Luis Castillo,SEA,SP,CIN at CHC,5.5,5.5,0.5555555555555556,0.4807692307692308,(-125),(+108),2022-06-28
1921,Jonathan Gray,TEX,SP,TEX at KC,4.5,5.5,0.6108949416342413,0.576271186440678,(-157),(-136),2022-06-28
1922,Clayton Kershaw,LAD,SP,LAD at COL,4.5,4.5,0.5412844036697247,0.49019607843137253,(-118),(+104),2022-06-28
1923,Kyle Freeland,COL,SP,LAD at COL,3.5,3.5,0.5238095238095238,0.5283018867924528,(-110),(-112),2022-06-28
1924,Johnny Cueto,FA,SP,CWS at LAA,4.5,4.5,0.5867768595041323,0.45871559633027525,(-142),(+118),2022-06-28
1925,Chase Silseth,LAA,"SP,RP",CWS at LAA,3.5,3.5,0.4878048780487805,0.5652173913043478,(+105),(-130),2022-06-28
1926,Zac Gallen,ARI,SP,SD at ARI,5.5,5.5,0.5555555555555556,0.4716981132075472,(-125),(+112),2022-06-28
1927,Sean Manaea,NYM,"SP,RP",SD at ARI,5.5,5.5,0.5348837209302325,0.4878048780487805,(-115),(+105),2022-06-28
1928,Carlos Rodon,NYY,SP,DET at SF,7.5,7.5,0.5348837209302325,0.4807692307692308,(-115),(+108),2022-06-28
1929,Tarik Skubal,DET,SP,DET at SF,5.5,5.5,0.4878048780487805,0.5348837209302325,(+105),(-115),2022-06-28
1930,Robbie Ray,SF,SP,BAL at SEA,6.5,6.5,0.5833333333333334,0.46296296296296297,(-140),(+116),2022-06-28
1931,Dean Kremer,BAL,SP,BAL at SEA,3.5,4.5,0.5833333333333334,0.6031746031746031,(-140),(-152),2022-06-28
1932,Eric Lauer,FA,SP,MIL at TB,4.5,4.5,0.5,0.5348837209302325,(EVEN),(-115),2022-06-29
1933,Paolo Espino,TOR,"SP,RP",PIT at WSH,3.5,3.5,0.5348837209302325,0.5192307692307693,(-115),(-108),2022-06-29
1934,Mitch Keller,PIT,SP,PIT at WSH,3.5,3.5,0.5555555555555556,0.49504950495049505,(-125),(+102),2022-06-29
1935,Jameson Taillon,CHC,SP,OAK at NYY,4.5,5.5,0.6078431372549019,0.5867768595041323,(-155),(-142),2022-06-29
1936,Cole Irvin,BAL,"SP,RP",OAK at NYY,3.5,3.5,0.5454545454545454,0.5,(-120),(EVEN),2022-06-29
1937,Taijuan Walker,PHI,SP,HOU at NYM,3.5,4.5,0.6226415094339622,0.576271186440678,(-165),(-136),2022-06-29
1938,Justin Verlander,HOU,SP,HOU at NYM,5.5,5.5,0.5238095238095238,0.504950495049505,(-110),(-102),2022-06-29
1939,Dane Dunning,TEX,"SP,RP",TEX at KC,3.5,3.5,0.5348837209302325,0.504950495049505,(-115),(-102),2022-06-29
1940,Zack Greinke,FA,SP,TEX at KC,2.5,3.5,0.6453900709219859,0.5967741935483871,(-182),(-148),2022-06-29
1941,Michael Clevinger,FA,SP,SD at ARI,4.5,5.5,0.6138996138996139,0.6062992125984252,(-159),(-154),2022-06-29
1942,Madison Bumgarner,FA,SP,SD at ARI,4.5,4.5,0.43478260869565216,0.5967741935483871,(+130),(-148),2022-06-29
1943,Alex Wood,OAK,"RP,SP",DET at SF,5.5,5.5,0.46511627906976744,0.5726495726495726,(+115),(-134),2022-06-29
1944,Austin Voth,SEA,RP,BAL at SEA,3.5,3.5,0.43859649122807015,0.6212121212121212,(+128),(-164),2022-06-29
1945,Chris Flexen,CWS,"SP,RP",BAL at SEA,3.5,4.5,0.6078431372549019,0.5238095238095238,(-155),(-110),2022-06-29
1946,Kyle Wright,KC,SP,ATL at PHI,5.5,5.5,0.5,0.5238095238095238,(EVEN),(-110),2022-06-29
1947,Ranger Suarez,PHI,SP,ATL at PHI,4.5,4.5,0.5,0.5098039215686274,(EVEN),(-104),2022-06-29
1948,Alek Manoah P,TOR,SP,BOS at TOR,5.5,5.5,0.49504950495049505,0.5412844036697247,(+102),(-118),2022-06-29
1949,Nick Pivetta,BOS,"SP,RP",BOS at TOR,4.5,4.5,0.5555555555555556,0.4878048780487805,(-125),(+105),2022-06-29
1950,Cal Quantrill,COL,SP,MIN at CLE,4.5,4.5,0.4166666666666667,0.6,(+140),(-150),2022-06-29
1951,Dylan Bundy,FA,SP,MIN at CLE,3.5,3.5,0.44642857142857145,0.6124031007751938,(+124),(-158),2022-06-29
1952,Sandy Alcantara,MIA,SP,MIA at STL,5.5,5.5,0.5283018867924528,0.5238095238095238,(-112),(-110),2022-06-29
1953,Justin Steele,CHC,SP,CIN at CHC,4.5,4.5,0.4807692307692308,0.576271186440678,(+108),(-136),2022-06-29
1954,Hunter Greene,CIN,SP,CIN at CHC,6.5,6.5,0.47619047619047616,0.5391705069124424,(+110),(-117),2022-06-29
1955,Julio Urias,FA,SP,LAD at COL,4.5,4.5,0.425531914893617,0.6124031007751938,(+135),(-158),2022-06-29
1956,German Marquez,COL,SP,LAD at COL,4.5,4.5,0.47619047619047616,0.5652173913043478,(+110),(-130),2022-06-29
1957,Michael Kopech,CWS,SP,CWS at LAA,5.5,5.5,0.5495495495495496,0.5098039215686274,(-122),(-104),2022-06-29
1958,Shohei Ohtani,LAD,"DH,SP",CWS at LAA,6.5,6.5,0.5121951219512195,0.5454545454545454,(-105),(-120),2022-06-29
1959,Christopher Archer,FA,SP,MIN at CLE,2.5,3.5,0.6363636363636364,0.6212121212121212,(-175),(-164),2022-06-30
1960,Shane Bieber,CLE,SP,MIN at CLE,6.5,6.5,0.49019607843137253,0.5454545454545454,(+104),(-120),2022-06-30
1961,Aaron Nola,PHI,SP,ATL at PHI,7.5,7.5,0.5,0.5,(EVEN),(EVEN),2022-06-30
1962,Ian Anderson,ATL,SP,ATL at PHI,4.5,4.5,0.5901639344262295,0.45454545454545453,(-144),(+120),2022-06-30
1963,Luis Severino,NYM,SP,NYY at HOU,6.5,6.5,0.47619047619047616,0.5614035087719298,(+110),(-128),2022-06-30
1964,Luis Garcia P,HOU,SP,NYY at HOU,4.5,5.5,0.6078431372549019,0.5614035087719298,(-155),(-128),2022-06-30
1965,Adrian Houser,NYM,SP,MIL at PIT,4.5,4.5,0.43478260869565216,0.609375,(+130),(-156),2022-06-30
1966,Jonathan Brubaker,PIT,SP,MIL at PIT,4.5,4.5,0.588477366255144,0.43859649122807015,(-143),(+128),2022-06-30
1967,Yusei Kikuchi,TOR,SP,TB at TOR,3.5,4.5,0.5918367346938775,0.5934959349593496,(-145),(-146),2022-06-30
1968,Kyle Hendricks,CHC,SP,CIN at CHC,3.5,3.5,0.4878048780487805,0.5121951219512195,(+105),(-105),2022-06-30
1969,Graham Ashcraft,CIN,SP,CIN at CHC,4.5,4.5,0.45454545454545453,0.5726495726495726,(+120),(-134),2022-06-30
1970,Logan Gilbert,SEA,SP,OAK at SEA,5.5,6.5,0.6153846153846154,0.6,(-160),(-150),2022-06-30
