,name,team,position,matchup,over_line,under_line,over_cost,under_cost,over_cost_USA,under_cost_USA,date
634,Lucas Giolito,BOS,SP,BAL at CWS,7.5,8.5,0.4878048780487805,0.6453900709219859,(+105),(-182),2021-05-30
635,Brad Keller,FA,"SP,RP",KC at MIN,4.5,4.5,0.47619047619047616,0.5708154506437768,(+110),(-133),2021-05-30
636,Jake Arrieta,FA,SP,CIN at CHC,4.5,4.5,0.4444444444444444,0.5726495726495726,(+125),(-134),2021-05-30
637,Tyler Mahle,TEX,SP,CIN at CHC,5.5,6.5,0.5412844036697247,0.6268656716417911,(-118),(-168),2021-05-30
638,Sam Hentges,CLE,RP,TOR at CLE,5.5,5.5,0.4132231404958678,0.6453900709219859,(+142),(-182),2021-05-30
639,Ross Stripling,OAK,"SP,RP",TOR at CLE,3.5,4.5,0.5555555555555556,0.6124031007751938,(-125),(-158),2021-05-30
640,Jose Quintana,NYM,SP,LAA at OAK,4.5,5.5,0.6062992125984252,0.6124031007751938,(-154),(-158),2021-05-30
641,Cole Irvin,BAL,"SP,RP",LAA at OAK,4.5,4.5,0.43478260869565216,0.6240601503759399,(+130),(-166),2021-05-30
642,Yusei Kikuchi,TOR,SP,TEX at SEA,6.5,6.5,0.5575221238938053,0.46511627906976744,(-126),(+115),2021-05-30
643,Clayton Kershaw,LAD,SP,SF at LAD,6.5,6.5,0.5370370370370371,0.45454545454545453,(-116),(+120),2021-05-30
644,Kevin Gausman,TOR,SP,SF at LAD,6.5,6.5,0.4672897196261682,0.5614035087719298,(+114),(-128),2021-05-30
645,Kwang Hyun Kim,FA,"SP,RP",STL at ARI,3.5,3.5,0.5798319327731093,0.4807692307692308,(-138),(+108),2021-05-30
646,Jameson Taillon,CHC,SP,TB at NYY,6.5,6.5,0.46511627906976744,0.5283018867924528,(+115),(-112),2021-05-31
647,Rich Hill,FA,"RP,SP",TB at NYY,5.5,6.5,0.5614035087719298,0.6062992125984252,(-128),(-154),2021-05-31
648,Jorge Lopez,NYM,RP,MIN at BAL,4.5,4.5,0.4854368932038835,0.5708154506437768,(+106),(-133),2021-05-31
649,Jose Berrios,TOR,SP,MIN at BAL,6.5,6.5,0.4672897196261682,0.5901639344262295,(+114),(-144),2021-05-31
650,Wade Miley,MIL,SP,PHI at CIN,4.5,4.5,0.5098039215686274,0.5495495495495496,(-104),(-122),2021-05-31
651,Vincent Velasquez,FA,"SP,RP",PHI at CIN,5.5,6.5,0.5238095238095238,0.6268656716417911,(-110),(-168),2021-05-31
652,Corbin Burnes,BAL,SP,DET at MIL,10.5,10.5,0.4065040650406504,0.6551724137931034,(+146),(-190),2021-05-31
653,Triston Mckenzie P,CLE,SP,CWS at CLE,5.5,5.5,0.47619047619047616,0.5983935742971888,(+110),(-149),2021-05-31
654,Carlos Rodon,NYY,SP,CWS at CLE,6.5,6.5,0.6062992125984252,0.45454545454545453,(-154),(+120),2021-05-31
655,Johnny Cueto,FA,SP,LAA at SF,4.5,4.5,0.4878048780487805,0.5370370370370371,(+105),(-116),2021-05-31
656,Dylan Bundy,FA,SP,LAA at SF,5.5,5.5,0.45871559633027525,0.6,(+118),(-150),2021-05-31
657,Logan Gilbert,SEA,SP,OAK at SEA,5.5,5.5,0.43103448275862066,0.6268656716417911,(+132),(-168),2021-05-31
658,James Kaprielian,FA,SP,OAK at SEA,5.5,5.5,0.504950495049505,0.5535714285714286,(-102),(-124),2021-05-31
659,Jose Urquidy,HOU,"SP,RP",BOS at HOU,4.5,4.5,0.49504950495049505,0.5614035087719298,(+102),(-128),2021-05-31
660,Eduardo Rodriguez,ARI,SP,BOS at HOU,5.5,5.5,0.5,0.5555555555555556,(EVEN),(-125),2021-05-31
661,Charlie Morton,ATL,SP,WSH at ATL,5.5,6.5,0.6168582375478927,0.5934959349593496,(-161),(-146),2021-05-31
662,Aaron Civale,TB,SP,CWS at CLE,4.5,4.5,0.5708154506437768,0.5,(-133),(EVEN),2021-05-31
663,Dylan Cease,CWS,SP,CWS at CLE,4.5,4.5,0.5614035087719298,0.5121951219512195,(-128),(-105),2021-05-31
664,Mike Minor,FA,SP,PIT at KC,5.5,6.5,0.5555555555555556,0.635036496350365,(-125),(-174),2021-05-31
665,Trevor Bauer,FA,SP,STL at LAD,8.5,8.5,0.46511627906976744,0.5983935742971888,(+115),(-149),2021-05-31
666,Jack Flaherty,DET,SP,STL at LAD,6.5,6.5,0.45045045045045046,0.5815899581589958,(+122),(-139),2021-05-31
667,Jacob Degrom,TEX,SP,NYM at ARI,9.5,9.5,0.4132231404958678,0.6453900709219859,(+142),(-182),2021-05-31
668,Merrill Kelly,ARI,SP,NYM at ARI,5.5,5.5,0.45454545454545453,0.6031746031746031,(+120),(-152),2021-05-31
